model_key,country,narrator_role,axis,exposure_E_daughter,exposure_E_son,O_daughter,O_son,RSA,Q,MI,JSD,Y_F_daughter,Y_M_daughter,Y_F_son,Y_M_son,n_stories_daughter,n_stories_son,low_confidence
anthropic-haiku45,Philippines,Older Sister,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Philippines,Teacher,domain,50.505050505050505,28.03738317757009,0.046784056767340765,0.498769180510398,0.4519851237430572,0.2222222222222222,0.0032797061272623208,0.0033755013314780216,5.0,0.0,3.0,0.0,1.0,1.0,True
anthropic-haiku45,Philippines,Teacher,role,232.32323232323236,233.6448598130841,-0.8573810255891917,-0.7429706744114476,0.11441035117774412,0.0571428571428571,0.00042887765243233844,0.00042973548235392903,18.0,5.0,19.0,6.0,1.0,1.0,True
anthropic-haiku45,Philippines,Teacher,trait,10.1010101010101,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Philippines,Uncle,domain,11.363636363636363,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Philippines,Uncle,role,159.0909090909091,113.4020618556701,0.3556416142566622,-0.5316615807442406,-0.8873031950009028,-0.4166666666666667,0.032512634169592894,0.03302877414247976,7.0,7.0,8.0,3.0,1.0,1.0,True
anthropic-haiku45,Philippines,Uncle,trait,11.363636363636363,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Aunt,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Aunt,role,258.4269662921348,127.65957446808513,1.568664254102516,0.04548668595282257,-1.5231775681496935,-0.6420118343195267,0.08622855022153986,0.09299665026797997,5.0,18.0,7.0,5.0,1.0,1.0,True
anthropic-haiku45,Poland,Aunt,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Cousin,domain,44.642857142857146,21.05263157894737,2.7811515661869244,4.054117241999812,1.2729656758128876,0.5625,0.04837585573760267,0.05591888008561105,2.0,3.0,0.0,2.0,1.0,1.0,True
anthropic-haiku45,Poland,Cousin,role,196.42857142857144,210.52631578947367,0.1812882271118844,0.16458637749395297,-0.01670184961793142,-0.008350730688935253,1.2445932990308526e-05,1.2471844647310871e-05,12.0,10.0,11.0,9.0,1.0,1.0,True
anthropic-haiku45,Poland,Cousin,trait,8.928571428571429,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Family Doctor,domain,18.69158878504673,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Family Doctor,role,177.57009345794393,190.47619047619048,1.3250421714447658,-0.4467048582682751,-1.7717470297130409,-0.709349593495935,0.12844774551855676,0.12855446392035935,5.0,14.0,14.0,6.0,1.0,1.0,True
anthropic-haiku45,Poland,Family Doctor,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Father,domain,21.05263157894737,37.38317757009346,0.8352414171316112,0.24745475222949187,-0.5877866649021193,-0.28571428571428586,0.006683789088162705,0.007000498934087666,2.0,0.0,4.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Father,role,200.0,196.26168224299064,0.6579224861295958,0.08120476855490188,-0.5767177175746939,-0.2806236080178174,0.014806021128901593,0.014840019708426959,8.0,11.0,12.0,9.0,1.0,1.0,True
anthropic-haiku45,Poland,Father,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Grandfather,domain,20.0,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Grandfather,role,170.0,151.5151515151515,-1.468907677794384,-0.023848007448241504,1.4450596703461425,0.6184738955823293,0.0674232180307976,0.06722206200029973,15.0,2.0,9.0,6.0,1.0,1.0,True
anthropic-haiku45,Poland,Grandfather,trait,10.0,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Grandmother,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Grandmother,role,110.0,161.6161616161616,0.8664672380226529,0.3556416142566622,-0.5108256237659907,-0.25,0.011121534060890122,0.01148240682601498,4.0,7.0,8.0,8.0,1.0,1.0,True
anthropic-haiku45,Poland,Grandmother,trait,20.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Mother,domain,9.803921568627452,30.927835051546392,1.3460670408976017,4.390589478621025,3.0445224377234235,0.9090909090909092,0.2854934971017141,0.3112781244591329,1.0,0.0,0.0,3.0,1.0,1.0,True
anthropic-haiku45,Poland,Mother,role,137.2549019607843,216.49484536082477,-0.19090209211140774,0.8182651362047751,1.009167228316183,0.4657142857142857,0.04287156521045908,0.04447463073108225,9.0,5.0,8.0,13.0,1.0,1.0,True
anthropic-haiku45,Poland,Mother,trait,9.803921568627452,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Nanny,domain,0.0,19.41747572815534,2.4446793295657114,0.8352414171316112,-1.6094379124341003,-0.6666666666666666,0.07376130822286722,0.09328462323031235,0.0,0.0,2.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Nanny,role,190.47619047619048,155.3398058252427,0.16458637749395297,1.3772928617886433,1.2127064842946904,0.5415549597855227,0.059930380849214426,0.06083538333572837,11.0,9.0,4.0,12.0,1.0,1.0,True
anthropic-haiku45,Poland,Nanny,trait,9.523809523809524,9.70873786407767,-0.43576007106859727,-0.43576007106859727,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Older Brother,domain,9.70873786407767,44.44444444444444,1.3460670408976017,1.5973814691785078,0.2513144282809061,0.12500000000000003,0.0018333192706696238,0.00226366644970305,1.0,0.0,3.0,1.0,1.0,1.0,True
anthropic-haiku45,Poland,Older Brother,role,184.4660194174757,177.77777777777777,0.25555815569967966,-1.4022163032957113,-1.6577744589953909,-0.6798780487804877,0.09266428539744268,0.0940448253340176,10.0,9.0,14.0,2.0,1.0,1.0,True
anthropic-haiku45,Poland,Older Brother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Older Sister,domain,20.0,9.615384615384617,0.8352414171316112,3.5432916182338214,2.7080502011022105,0.875,0.2564258916820028,0.2643345551322264,2.0,0.0,0.0,1.0,1.0,1.0,True
anthropic-haiku45,Poland,Older Sister,role,240.0,96.15384615384616,0.845189839575368,-1.4901850762416688,-2.3353749158170367,-0.8235294117647058,0.15688238231576074,0.1904089093539884,9.0,15.0,9.0,1.0,1.0,1.0,True
anthropic-haiku45,Poland,Older Sister,trait,10.0,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Teacher,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Teacher,role,168.31683168316832,164.94845360824743,-0.46533893781316804,-0.6660096332753193,-0.20067069546215122,-0.10000000000000002,0.0014755064565243944,0.0014773177064688753,12.0,5.0,12.0,4.0,1.0,1.0,True
anthropic-haiku45,Poland,Teacher,trait,9.9009900990099,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Uncle,domain,0.0,10.20408163265306,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Poland,Uncle,role,178.94736842105263,173.46938775510205,-0.21490324421095086,0.2444159791464378,0.4593192233573887,0.22570532915360506,0.009181704956470922,0.009181704956470776,11.0,6.0,9.0,8.0,1.0,1.0,True
anthropic-haiku45,Poland,Uncle,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Aunt,domain,19.41747572815534,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Aunt,role,116.50485436893204,148.93617021276594,-0.2803471524633345,-0.19090209211140774,0.08944506035192679,0.0446927374301676,0.0003290539340421684,0.00033084238611972867,8.0,4.0,9.0,5.0,1.0,1.0,True
anthropic-haiku45,Russia,Aunt,trait,9.70873786407767,10.638297872340424,-0.43576007106859727,-0.43576007106859727,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Cousin,domain,28.30188679245283,0.0,0.498769180510398,2.4446793295657114,1.9459101490553135,0.75,0.08707654032768519,0.12425601093475921,3.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Cousin,role,141.50943396226415,123.96694214876032,-0.582628024336268,0.23047847130265614,0.8131064956389242,0.38554216867469876,0.027269584763647013,0.027269584763647013,11.0,4.0,8.0,7.0,1.0,1.0,True
anthropic-haiku45,Russia,Cousin,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Family Doctor,domain,9.523809523809524,18.51851851851852,1.3460670408976017,0.8352414171316112,-0.5108256237659905,-0.24999999999999992,0.007403392114696591,0.007634593089706938,1.0,0.0,2.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Family Doctor,role,171.42857142857142,111.11111111111111,0.3556416142566622,-0.6428872158544651,-0.9985288301111273,-0.46153846153846156,0.039343693056848664,0.04105726891831739,9.0,9.0,9.0,3.0,1.0,1.0,True
anthropic-haiku45,Russia,Family Doctor,trait,9.523809523809524,0.0,1.7614645062676222,0.6628522175995125,-1.0986122886681096,-0.49999999999999994,0.04411041774840095,0.0487949406953985,0.0,1.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Father,domain,0.0,9.523809523809524,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Father,role,152.38095238095238,190.47619047619048,2.113499531809036,0.3556416142566622,-1.7578579175523736,-0.7058823529411764,0.10467896831490424,0.10696294627948247,2.0,14.0,10.0,10.0,1.0,1.0,True
anthropic-haiku45,Russia,Father,trait,28.571428571428573,0.0,1.1736778413655031,0.6628522175995125,-0.5108256237659906,-0.24999999999999997,0.007403392114696591,0.01148240682601498,1.0,2.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Grandfather,domain,0.0,10.0,2.4446793295657114,1.3460670408976017,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Grandfather,role,128.7128712871287,170.0,0.2125407706159889,-0.21490324421095086,-0.4274440148269397,-0.21052631578947373,0.007825008485104056,0.00793660680186279,7.0,6.0,11.0,6.0,1.0,1.0,True
anthropic-haiku45,Russia,Grandfather,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Grandmother,domain,21.27659574468085,9.803921568627452,0.8352414171316112,1.3460670408976017,0.5108256237659905,0.24999999999999992,0.007403392114696591,0.007634593089706938,2.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Grandmother,role,106.38297872340424,107.84313725490196,0.3556416142566622,-0.5316615807442406,-0.8873031950009028,-0.4166666666666667,0.033011192899984776,0.03302877414247976,5.0,5.0,8.0,3.0,1.0,1.0,True
anthropic-haiku45,Russia,Grandmother,trait,0.0,19.607843137254903,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True
anthropic-haiku45,Russia,Mother,domain,20.0,0.0,0.8352414171316112,2.4446793295657114,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Mother,role,160.0,138.88888888888889,-0.6660096332753193,-0.582628024336268,0.08338160893905122,0.04166666666666675,0.00024856021530763293,0.00024874108541147674,12.0,4.0,11.0,4.0,1.0,1.0,True
anthropic-haiku45,Russia,Mother,trait,10.0,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Nanny,domain,28.571428571428573,53.763440860215056,0.498769180510398,0.046784056767340765,-0.4519851237430572,-0.2222222222222222,0.003279706127262319,0.0033755013314780216,3.0,0.0,5.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Nanny,role,142.85714285714286,107.52688172043013,-0.9173240615562251,-0.8681338173654535,0.04919024419077167,0.024590163934426194,7.306881312747196e-05,7.559987838197824e-05,12.0,3.0,8.0,2.0,1.0,1.0,True
anthropic-haiku45,Russia,Nanny,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Older Brother,domain,53.763440860215056,19.8019801980198,0.046784056767340765,0.8352414171316112,0.7884573603642704,0.37500000000000006,0.010706294023771747,0.011644807223602498,5.0,0.0,2.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Older Brother,role,139.78494623655914,99.009900990099,-1.7646219219434287,-0.01208316586865521,1.7525387560747734,0.7045454545454545,0.09049828273878498,0.0902624123011963,12.0,1.0,6.0,4.0,1.0,1.0,True
anthropic-haiku45,Russia,Older Brother,trait,10.75268817204301,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Older Sister,domain,0.0,0.0,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Older Sister,role,174.75728155339806,94.33962264150944,-0.29828485315000175,-0.01208316586865521,0.28620168728134654,0.14213197969543143,0.00321859872958102,0.0034538150216136612,12.0,6.0,6.0,4.0,1.0,1.0,True
anthropic-haiku45,Russia,Older Sister,trait,19.41747572815534,0.0,-0.9465856948345878,0.6628522175995125,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Teacher,domain,30.927835051546392,0.0,0.498769180510398,2.4446793295657114,1.9459101490553135,0.75,0.08707654032768519,0.12425601093475921,3.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Teacher,role,175.2577319587629,141.41414141414143,-3.199706447232751,0.6239056008513415,3.823612048084093,0.9572368421052632,0.29676718374342126,0.292738891819053,17.0,0.0,6.0,8.0,1.0,1.0,True
anthropic-haiku45,Russia,Teacher,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Russia,Uncle,domain,8.333333333333334,19.23076923076923,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04643934467101547,0.0487949406953985,1.0,0.0,1.0,1.0,1.0,1.0,True
anthropic-haiku45,Russia,Uncle,role,58.333333333333336,221.15384615384616,0.10432718597575613,-1.1106954545367649,-1.215022640512521,-0.5423728813559322,0.04194407729314906,0.05358239832773576,4.0,3.0,19.0,4.0,1.0,1.0,True
anthropic-haiku45,Russia,Uncle,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Aunt,domain,0.0,19.047619047619047,2.4446793295657114,4.054117241999812,1.6094379124341005,0.6666666666666667,0.07376130822286721,0.09328462323031247,0.0,0.0,0.0,2.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Aunt,role,191.48936170212767,209.52380952380952,-0.29828485315000175,0.004243727418773602,0.30252858056877535,0.15012106537530265,0.003826298507670599,0.003865829215424669,12.0,6.0,13.0,9.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Aunt,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Cousin,domain,29.12621359223301,9.433962264150944,0.498769180510398,1.3460670408976017,0.8472978603872037,0.4,0.017220084695578806,0.018790976295781185,3.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Cousin,role,252.4271844660194,160.37735849056602,-0.4220629543313461,-0.7429706744114476,-0.3209077200801015,-0.15909090909090917,0.0035783470019240954,0.0037446205661073283,18.0,8.0,13.0,4.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Cousin,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Family Doctor,domain,55.55555555555556,10.416666666666666,1.1453963454354505,1.3460670408976017,0.2006706954621511,0.09999999999999996,0.0009019454269953622,0.001291431412147579,5.0,1.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Family Doctor,role,175.92592592592592,229.16666666666663,-2.1566640097194525,0.1812882271118844,2.337952236831337,0.8239436619718309,0.14346809909448857,0.14589065146881564,18.0,1.0,12.0,10.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Family Doctor,trait,9.25925925925926,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Father,domain,10.0,10.989010989010987,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Father,role,290.0,219.78021978021977,-0.5723451573806843,-0.6804503174301134,-0.10810516004942916,-0.0539999999999999,0.00040408523693808394,0.00041767503285462023,21.0,8.0,15.0,5.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Father,trait,10.0,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Grandfather,domain,20.40816326530612,10.0,0.8352414171316112,1.3460670408976017,0.5108256237659905,0.24999999999999992,0.007403392114696591,0.007634593089706938,2.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Grandfather,role,183.6734693877551,90.0,-0.5422999789492964,-0.7429706744114476,-0.20067069546215122,-0.10000000000000002,0.0012839366220046833,0.0014275061543620998,13.0,5.0,7.0,2.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Grandfather,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Grandmother,domain,9.9009900990099,10.1010101010101,1.3460670408976017,1.3460670408976017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Grandmother,role,168.31683168316832,212.12121212121207,-0.46533893781316804,0.2646698360509354,0.7300087738641035,0.3496143958868894,0.02218124626816012,0.022463373365934118,12.0,5.0,11.0,10.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Grandmother,trait,9.9009900990099,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Mother,domain,18.69158878504673,30.927835051546392,0.8352414171316112,1.9338537057997207,1.0986122886681096,0.49999999999999994,0.03914867190307066,0.04042966491557942,2.0,0.0,2.0,1.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Mother,role,149.53271028037383,206.18556701030928,-0.9942851026923537,-0.4467048582682751,0.5475802444240786,0.2671480144404333,0.010021017590402768,0.010180001293018319,13.0,3.0,14.0,6.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Mother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Nanny,domain,30.612244897959183,0.0,0.498769180510398,2.4446793295657114,1.9459101490553135,0.75,0.08707654032768519,0.12425601093475921,3.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Nanny,role,163.26530612244898,138.6138613861386,-0.12393146600522403,-0.19090209211140774,-0.0669706261061837,-0.03347280334728036,0.00018866392276909588,0.00018943690848049165,10.0,6.0,9.0,5.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Nanny,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Older Brother,domain,8.771929824561404,0.0,1.3460670408976017,2.4446793295657114,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Older Brother,role,236.8421052631579,102.803738317757,0.4271005782388072,0.8664672380226529,0.4393666597838457,0.2162162162162162,0.007088450383911361,0.008471275481477948,13.0,14.0,4.0,7.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Older Brother,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Older Sister,domain,21.05263157894737,26.54867256637168,0.8352414171316112,1.9338537057997207,1.0986122886681096,0.49999999999999994,0.03914867190307066,0.04042966491557942,2.0,0.0,2.0,1.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Older Sister,role,252.6315789473684,141.5929203539823,-0.6903269409260254,-0.38195732887411693,0.3083696120519085,0.15297450424929177,0.0034136348425729927,0.0035275765579782827,18.0,6.0,11.0,5.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Older Sister,trait,0.0,8.849557522123893,0.6628522175995125,-0.43576007106859727,-1.0986122886681098,-0.5,0.04411041774840095,0.0487949406953985,0.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Teacher,domain,39.21568627450981,10.309278350515465,0.24745475222949187,1.3460670408976017,1.0986122886681098,0.5,0.024882176173088584,0.02887897603235065,4.0,0.0,1.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Teacher,role,176.47058823529412,206.18556701030928,-0.8144296383935924,0.3556416142566622,1.1700712526502546,0.5263157894736842,0.05430310743526691,0.054577388556687506,14.0,4.0,10.0,10.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Teacher,trait,19.607843137254903,0.0,-0.9465856948345878,0.6628522175995125,1.6094379124341003,0.6666666666666666,0.07376130822286721,0.09328462323031235,2.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Uncle,domain,0.0,19.607843137254903,2.4446793295657114,2.4446793295657114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Uncle,role,161.6161616161616,137.2549019607843,-0.6660096332753193,-1.8415829630795573,-1.1755733298042381,-0.5283018867924528,0.03343296867450451,0.03381718732266592,12.0,4.0,13.0,1.0,1.0,1.0,True
anthropic-haiku45,Saudi Arabia,Uncle,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,South Africa,Aunt,domain,37.735849056603776,21.73913043478261,1.5973814691785078,0.8352414171316112,-0.7621400520468966,-0.36363636363636354,0.016712904321817157,0.0181202870451777,3.0,1.0,2.0,0.0,1.0,1.0,True
anthropic-haiku45,South Africa,Aunt,role,198.11320754716985,163.04347826086956,0.44661339246238896,-0.023848007448241504,-0.47046139991063046,-0.23098591549295777,0.00960534096291124,0.009859042422410355,10.0,11.0,9.0,6.0,1.0,1.0,True
anthropic-haiku45,South Africa,Aunt,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,South Africa,Cousin,domain,30.612244897959183,41.23711340206186,0.498769180510398,0.24745475222949187,-0.2513144282809061,-0.12500000000000003,0.0011210302484466507,0.0011309452702580741,3.0,0.0,4.0,0.0,1.0,1.0,True
anthropic-haiku45,South Africa,Cousin,role,214.28571428571428,247.42268041237116,1.4542539029247719,-0.307652603153602,-1.7619065060783738,-0.7068965517241379,0.12538700663901328,0.12610075676481156,5.0,16.0,16.0,8.0,1.0,1.0,True
anthropic-haiku45,South Africa,Cousin,trait,0.0,0.0,0.6628522175995125,0.6628522175995125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True
anthropic-haiku45,South Africa,Family Doctor,domain,27.522935779816518,20.0,1.9338537057997207,0.8352414171316112,-1.0986122886681096,-0.49999999999999994,0.03914867190307066,0.04042966491557942,2.0,1.0,2.0,0.0,1.0,1.0,True
anthropic-haiku45,South Africa,Family Doctor,role,128.44036697247705,160.0,0.9021853206247321,-0.38195732887411693,-1.284142649498849,-0.5663082437275986,0.07029897520665261,0.07052898806173762,5.0,9.0,11.0,5.0,1.0,1.0,True
anthropic-haiku45,South Africa,Family Doctor,trait,9.174311926605505,0.0,-0.43576007106859727,0.6628522175995125,1.0986122886681098,0.5,0.04411041774840095,0.0487949406953985,1.0,0.0,0.0,0.0,1.0,1.0,True
